stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,69.49,0,0,0,17.33,0,0,0,37.97,24.1
12hpf,54.81,6.98,0,2.75,20.87,0,0,2.35,30.52,46
14hpf,64.68,2.33,5.79,5.13,18.08,7.95,0,2.31,27.9,26.83
16hpf,77.1,10.7,0,9.16,41.18,11.63,3.36,1.76,26.25,34.02
19hpf,128.67,0,0,1.65,12.07,0,0,0,3.63,23.69
24hpf,76.8,4.24,2.5,5.6,34.95,12.75,3.48,0,10.6,15.29
2dpf,280.3,8.87,15.09,62.62,172.25,309.95,34.43,4.08,113.39,115.33
3dpf,536.2,10.01,14.64,37.38,51.17,537.45,11.94,0,34.15,63.76
5dpf,208.02,27.19,63.24,140.47,68.89,760.22,41.67,14.62,108.64,327.66
10dpf,785.25,41.24,73.41,117.74,80.58,788.41,52.25,0.4,82.88,129.62
