stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.23,2.59,0,0,0,0,0,0
16hpf,3.8,0,0,1.72,0,0,0,8.42
19hpf,5.93,0,0,0,0,0,0,16.81
24hpf,24.74,0,0,0,0,0.82,0,0
2dpf,20.28,0.94,2.19,5.22,6.2,0,0.54,0.64
3dpf,227.33,0,0.84,1.14,12.65,0,0,0.64
5dpf,7.23,0.43,1.75,0.75,17.99,0.3,0.58,4.67
10dpf,56.03,0,1.32,0,0.87,0,0,0.52
