stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
19hpf,0,2.35,0,0,0,0
24hpf,0.92,26,0,0,0,0
2dpf,2.15,7.76,0,0.81,3.86,0
3dpf,1.21,9.96,0,0.39,7.94,0
5dpf,0.97,73.19,2.72,1.51,19.25,3.37
10dpf,1.78,80.73,3.07,0,14.87,1.06
