stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.11,8.76,1.47,0.57,0,3.69,0,1.99
3dpf,4.32,29.52,0,0,0,2.58,0.43,0
5dpf,4.14,6.99,0,1.86,0.83,17.74,0.64,3.66
10dpf,12.12,111.96,1.09,0,0,2.7,1.73,1.46
