stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.9,0,0,0,0,0,86.92,0
2dpf,21.32,0,0,1.69,2.09,5.47,9.29,7.29
3dpf,0.76,0,0,0,0.36,0,1.25,0
5dpf,1.4,1.09,1.56,0.79,2.24,1.04,2.87,1.13
10dpf,0,0,0,0,0.6,0,12.86,0
