stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,10.99,0,0,34.69,2.66,9.92,3.69,1.44,2.86
3dpf,5.6,0.33,0,23.65,0.36,5.39,0,0,0
5dpf,11.74,0,0.51,64.69,0.81,6.63,0.53,7.09,7
10dpf,7.15,0,0.38,56.98,0.71,11.54,0,3.06,4.81
