stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.33,0.81,0.71,1.66,1.18,1.55,0.86,1.22
5dpf,0.92,0,0.32,0,5.71,0,0.51,0
10dpf,0,0,0,0,0.42,0,0,0
