stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,0,0,2.09
2dpf,10.58,1.69,1.8,2.08,0,2.84,0.67,3.04
3dpf,48.23,1.52,0,0,0,4.8,0.29,8.21
5dpf,9.62,0.79,1.71,6.09,0.58,5.72,0,29.74
10dpf,14.85,4.58,0.39,4.42,0.59,5.44,0.97,6.4
