stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,0.64,0,0,0.6,0
3dpf,0.81,1.65,0,1.2,0
5dpf,0,0.68,0,0.47,0.68
10dpf,2.12,7.7,1.47,0,0
