stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme
14hpf,0,3.9,0,0
16hpf,0,1.65,0,0
19hpf,0,3.56,0,0
2dpf,0,0,1.75,0
3dpf,1.02,0,0,0
5dpf,3.25,0,0,0.31
10dpf,4.17,0,0,0
