stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
16hpf,0,0,0,4.49,0,0
24hpf,0,0,0,0,0,1.14
2dpf,0,0,1.09,0,0.98,4.82
3dpf,1.51,0,9.29,0,0.81,3.73
5dpf,0,0.55,26.03,0,2.91,16.7
10dpf,2.03,1.13,40.4,0,0,0
