stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,7.98,0,0,0,0,0,0,0,0
16hpf,1.67,8.6,0,0,0,0,0,0,0,3.32
19hpf,9.81,0,0,0,0,0,0,0,0,1.91
24hpf,0,10.57,0,0,0,0,0,0,0.95,6.38
2dpf,182.95,0,5.61,27.65,18.31,38.54,8.31,0.5,10.39,2038.49
3dpf,306.19,25.49,5.12,12.25,2.41,70.53,1.16,0,2.24,1946.42
5dpf,381.18,11,44.27,174.26,25.34,349.54,18.11,6.91,57.71,12075.53
10dpf,706.9,29.67,50.82,37.43,3.24,73.09,0.59,0,8.25,4014.76
