stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.24,0,1.23,0.7,3.03,1.06,0.64,49.75
3dpf,2.18,0.59,2.72,0,5.4,0,0,11.89
5dpf,2.18,0.9,0,0,0.47,0,0,19.13
10dpf,1.24,7.42,0,0,1.21,0,0,6.18
