stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,14.53,0,0,5.76,2.25
16hpf,0,1.81,0,0,1.66,0
24hpf,0,0.87,0,0,0,0.83
2dpf,0,0,2.37,0.67,0,1.13
5dpf,0,0,0.84,0,0,0
10dpf,2.54,0,0,0,0,0
