stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.52,0,0.36,1.07,77.7,0,0
5dpf,0.68,1.97,1.52,13.94,200.65,5.81,3.99
10dpf,6.5,2.4,0,27.23,429.32,10.74,3.18
