stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.23,0,0,0.66,0.72,0,0
3dpf,0.3,0,0,0,0,0,0
5dpf,0,0.3,0,1.13,0,0.61,0.91
10dpf,2.58,0,1.27,0.38,0,0,2.43
