stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.04,0,0.57,1.01,0,0.67,1.91,2.65
3dpf,1.58,0,0,0.31,1.36,0,0,1.66
5dpf,0.4,1.65,0.76,0,1.36,0,1.25,6.48
10dpf,0,0,3.97,0,0.44,0,0,2.12
