stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.1,8,0,0,0,0,0,1.81
3dpf,1.74,19.6,0,0,1.55,0,0,0.6
5dpf,4.16,18.39,0.29,1.42,10.81,1.01,0.69,1.58
10dpf,9.36,19.37,0.53,2.18,2.92,0,0,0.45
