stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,13.86,0,0,4.75,7.42,0,1.22,0,2.39
3dpf,26.98,0.69,0,0.77,7.52,0,0,0,2.54
5dpf,1.31,1.97,1.33,3.11,16.66,0.91,0.62,3.55,8.88
10dpf,12.93,1.24,2.35,2.89,5.47,0.93,0,0,0.94
