stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.93,0,0,1,0,0,0,1.57
3dpf,1.24,0,0,0,0.49,0,0,0
5dpf,1.53,0,0.53,2.21,1.72,1,0.73,3.9
10dpf,1.61,0.38,0,0,2.72,0,0.82,0.54
