stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,455.42,0,20.21,0,93.91,0,0,0,219.16,74.86
12hpf,635.03,28.81,12.97,45.65,259.44,51.71,0,46.26,632.35,197.36
14hpf,231.47,0,37.59,20.51,110.71,39.67,9.3,10.71,206.95,102.13
16hpf,146.86,16.76,18.68,26.96,77.86,42.16,19.18,3.96,97.8,65.12
19hpf,145.89,3.28,2.13,1.65,24.82,6.98,21.15,3.6,6.57,25.18
24hpf,145.04,3.5,14.84,13.1,49.14,31.5,6.41,0,27.95,31.86
2dpf,324.73,8.12,31.57,40.01,116.66,154.84,35.72,3.63,57.88,69.05
3dpf,324.22,8.36,6.1,8.06,10.16,56.89,4.89,0,8.52,15.36
5dpf,82.8,8.51,39.55,44.78,24.93,171.07,25.67,11.62,47.73,116.14
10dpf,102.83,6.63,32.36,13.7,4.01,33.55,6.1,0,13.22,16.95
