stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.48,0,5.04
3dpf,0.56,0.97,0.46,0
5dpf,0.58,0,0,1.65
10dpf,0,0.75,0,0
