stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.71,0
2dpf,2.22,0,0.65,1.79,1.71,0,0.65,0.56
3dpf,1.78,0,0,0,3.43,0,0,0
5dpf,3.75,0.71,1.23,0.35,12.21,1.21,1.15,2.88
10dpf,34.35,0,0.6,1.04,2.62,0,1.55,1.04
