stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,38.55,2.52,0,0,0,0,0
14hpf,0,0,19.7,0,0,0,0,0,0
16hpf,0,4.6,11.77,8.97,0,0,0,0,0
19hpf,0,0,76.57,0,0,0,0,0,0
24hpf,1.22,0,21.77,0,0,0,0,0,0
2dpf,15.79,1.41,393.86,9.37,6.59,0,0,2.82,2.76
3dpf,4.55,0,319.93,0,1.2,0,0,0,1.02
5dpf,4.67,0.35,1084.51,9.85,20.55,0.8,4.35,3.77,1.73
10dpf,10.56,0.43,293.64,0,4.96,0.85,0,0.48,0
