stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,3.88,0,0,0,1.85
14hpf,5.06,0,0,0,0
16hpf,0,0,1.64,0,0
3dpf,0,0.34,0,0,0.38
5dpf,0,0,0,0.49,0
