stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.86
2dpf,0,0.84,1.94,0,0,1.18,0.52
3dpf,15.75,0,1.37,0.48,0,0.29,4.42
5dpf,13.05,0,0.68,1.23,0.9,0,4.42
10dpf,3.66,0,0.65,0,0,0,0
