stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,2.39,0,0,0,0,0
2dpf,2.23,0,0,1.89,1.01,1.34
3dpf,2.1,0,0,0,6.58,0
5dpf,1.52,0.42,0.8,0,0,0
10dpf,9.1,0.4,0.44,0,2.13,0
