stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.64,1.02,1.58,3.03,1.55,2.03,2.05
3dpf,0.87,0,0,0.87,0,0,0.56
5dpf,0,0.96,0,0,1.71,0,0.29
10dpf,0,0,0,0.49,0,0,0
