stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme
16hpf,3.05,0,0,0
2dpf,0,0,0,2.17
3dpf,2.27,0,0,0.4
5dpf,0.46,0.43,0.63,1.33
10dpf,4.74,0,0,0
