stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.99,0,0.58,0
3dpf,1.18,0,0,0,0,0
5dpf,0,0,0,0,0,0.3
10dpf,2.67,0.44,0,1.08,0,0
