stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.66,0
19hpf,4.62,0,0,0,0,0,0,0,0
24hpf,0,0,0.83,2.97,0.92,0,0,0,0
2dpf,9.57,0,0.5,1.49,3.83,0,0,1.69,0.65
3dpf,17.98,0.92,0,0,10.17,0,0,0.29,0
5dpf,4.44,0,1.34,1.54,11.61,1.81,0.35,1.06,5.07
10dpf,8,0.9,0.54,1.75,5.8,0,0,0.41,0.94
