stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.51
2dpf,1.01,0,0,0,0,0,0,16.27
3dpf,0.72,0.78,0,0,0,0,0,6.18
5dpf,1.84,0.58,0,1.08,1.3,6.33,0,44.93
10dpf,3.14,1.76,0.89,0,0,0.4,0.85,98.97
