stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.89,0,0,0,0,0,0,0,5.81
3dpf,24.88,0.8,1.63,1.05,9.65,0.42,0,1.71,0.65
5dpf,1.6,5,0,0,7.08,1.14,0.42,0.57,7.76
10dpf,8.35,2.06,1.75,0,5.89,0,0,0,11.82
