stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,9.4,0,0
12hpf,1.8,0,0,0,0,0,0,2.31,0,5.56
14hpf,2.42,0,0,0,0,0,0,15.57,0,7.73
16hpf,5.3,0,0,0,4.72,1.83,0,4.79,0,3.66
19hpf,16.75,0,0,1.68,0,0,0,3.38,0,5.29
24hpf,8.5,0,8.57,2.69,8.71,3.13,0.86,0.9,11.94,2.64
2dpf,148.29,4.88,36.68,33.51,61.88,189.02,25.58,5.5,56.87,32.89
3dpf,412.76,3.68,8.21,40.79,13.66,358.42,12.35,0,19.06,13.9
5dpf,82.93,9.83,45.44,156.71,28.84,701.95,42.16,20.79,58.77,109.12
10dpf,431.1,55.34,29.35,353.76,38.03,764.46,36.52,1.45,60.13,33.52
