stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1021.32,70.85,61.83,0,261.04,21.4,0,63.98,364.07,527.06
12hpf,277.09,73.51,13.36,0,44.29,17.73,0,13.65,118,113.05
14hpf,37.91,5.85,39.2,0,5.51,0,0,18.77,77.71,20
16hpf,122.77,229.97,10.01,12.02,77.23,33.55,0,50.91,1358.96,86.73
19hpf,64.76,4.81,0,4.03,25.61,0,0,14.8,70.54,4.79
24hpf,388.15,93.65,202.74,23.08,106.91,39.15,12.29,2.43,6758.83,68.15
2dpf,2247.57,217.82,525.99,281.93,521.41,881.39,211.99,45.49,1702.21,484.74
3dpf,738.75,1725.36,24.81,461.8,45.91,319.59,12.64,0.89,192.96,52.25
5dpf,697.73,1755.51,1400.98,2540.99,221.16,2300.48,249.28,65.22,1406.79,1010.15
10dpf,1144.76,7333.3,931.66,2356.7,356.21,759.81,79.05,0,1662.64,133.87
