stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.87,1.83,0,0.54,1.36
3dpf,0.85,0,0,1.75,0.97,0,0
5dpf,0.87,0,0,1.74,0,0.78,0.76
10dpf,3.94,0.83,0,0.41,0,1.04,0.44
