stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
3dpf,2.05,0,0,1.22,3.09,0.29,0,0.37,0.31
5dpf,2.01,1.05,0.31,2.19,6.82,0.47,0.29,0,4.91
10dpf,2.29,0.46,1.6,0,0.59,0.66,0,0,0
