stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.29,0,0,4.69,2.74,0.7,2.91
3dpf,0.87,0,0.36,0.32,6.01,2.4,3.61,2.71
5dpf,1.19,1.51,0.53,0.92,4.94,4.47,1.78,2.55
10dpf,0,0,0,0,1.88,3.45,1.51,2.28
