stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.77,0,2.54,2.71,1,0,0.96
3dpf,1.74,0,0.33,2.32,0.52,0,0
5dpf,0,1.22,0.38,0,0,0,0.75
10dpf,9.11,0,0.47,1.44,0,0.51,1.09
