stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
24hpf,0.93,0,0,0
2dpf,1.64,0,1.44,0
3dpf,17.99,0,0,0
5dpf,0,0.33,0,0.73
10dpf,12.73,0,0,0.48
