stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,11.39
12hpf,0,0,0,0,0,0,0,0,0,3.21
14hpf,0,0,0,0,0,0,0,0,0,4.96
16hpf,0,0,8.03,0,0,0,0,0,0,0
19hpf,0,0,82.57,0,0,0,0,0,0,0
24hpf,1.75,0,200.63,0,0,0,0,0,0,0
2dpf,6.82,0.98,401.69,0.48,4.77,3.25,4.82,0,0.59,17.54
3dpf,8.79,0.37,283.28,0.92,0,8.06,0.45,0,0,22.98
5dpf,10.25,4.55,1285.07,6.26,1.03,25,2.62,0.3,3.32,198.41
10dpf,38.8,30.09,886.14,12.73,0.81,33.23,1.84,0,4.18,292.31
