stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.38,0,0,0,0.78,0,87.18
3dpf,14.12,0.97,0,0.54,0.68,0,17.36
5dpf,1.74,0,1.8,1.18,0,1.77,109.77
10dpf,1.16,0,0,0.71,0,0.91,26.58
