stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0.86,0,0,0,0
2dpf,1.3,0,36.44,1.75,0,0,7.38
3dpf,0.58,0,1.06,0,0,0,0
5dpf,0,0,22.23,0,0.52,0.56,0.95
10dpf,0,0.56,10.36,0,0,0,0
