stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.92,0,0,0,0.66,0,0.78
3dpf,8.78,0.79,0,0.36,0,1.6,0
5dpf,6.41,1.84,0.96,2.2,0,6.29,5.47
10dpf,10.08,1.72,0,0.98,0,1.85,3.93
