stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.09,0,0,0.89,0.64,0.94,0.52,2.09
3dpf,58.16,0.71,0,0,0.34,0,0,0
5dpf,1.97,0,1.12,0,4.27,0,0,1.15
10dpf,33.11,0,1.65,0.68,1.81,0,0,0
