stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,3.04,0,1.89,0.93,4.2,0,0.5
3dpf,1.14,0,0,0,0,0,0.68
5dpf,0.43,0.61,0,0,0.86,1.74,1.14
10dpf,0.46,0,0.41,0,0,0,0.64
