stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,4.87,0
16hpf,0,0,0,0,0,0,1.86,0
24hpf,0,0,0,0,0,0,0.87,0
2dpf,5.39,0,0,0,1.85,0,0.62,3.53
3dpf,3.62,2.2,0,0.51,3,0,1.79,1.02
5dpf,2.22,46.69,1.31,2.22,13.47,1.23,7.2,4.49
10dpf,4.76,44.5,0.41,0,3.48,0,1.85,0.39
