stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,5.47,0,0
14hpf,0,0,0,0,0,54.54,0,0
16hpf,6.43,0,0,0,0,123.71,0,0
19hpf,3.77,0,0,0,0,244.52,0,0
24hpf,2.5,0,0,0,0,62.26,0,0
2dpf,14.7,0,0,0.8,2.49,141.9,0,0
3dpf,73.74,0,0,0,0.72,1.07,0,0
5dpf,2.6,0.86,0.99,0,4.52,128.68,2.06,0.39
10dpf,58.06,0,0,0,1,2.23,0,0.74
