stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1.72,0,0,0,0,0
2dpf,0,0,128.41,0.71,1.38,0.53,0,1.07
3dpf,2.65,0,62.67,0,0.39,0,0,0
5dpf,0.91,1.53,143.37,0,1.31,0,0,1.3
10dpf,0,0.44,154.38,0,1.49,0,0.44,0
