stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,298.9,0,0,0,928.27,0
12hpf,4.84,2.93,0,5.82,951.42,135.83,0,12.35,3237.21,9.82
14hpf,9.62,0,5.55,7.06,318.4,27.23,0,0,867.18,3.39
16hpf,24.16,2.61,0,17.89,346.16,148.68,0,0,1452.81,13.48
19hpf,0,3.82,0,6.42,32.35,15.51,0,3.33,294.3,4.26
24hpf,10.52,0.96,3.74,42.15,82.4,68.77,0.97,0,529.35,104.39
2dpf,31.29,1.19,2.72,30.95,174.82,378.28,3.6,0,131.11,763.03
3dpf,10.44,3.7,0,3.97,0.71,89.63,0.83,0,3.34,178.47
5dpf,6.04,13.03,0.67,9.3,1.93,89.47,0,0,3.51,605.08
10dpf,5.53,4.33,1.2,2.11,0.78,49.41,0,0,2.74,157.61
