stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,4.94,0,0,0,0,0,0,0
2dpf,21.98,1.55,0,10.53,33.92,0,0.57,2.54
3dpf,100.58,0.32,0,0.98,41.52,0,0,0
5dpf,9.21,0,0.64,0,47.51,0.48,1.39,1.04
10dpf,10.04,0,0,0,17.52,0,0,0.95
