stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1.39,0,0,0,0,0,0,0,0
2dpf,3.38,0.63,0,0,1.57,2.34,0.61,1.7,0
3dpf,142.37,0.92,0,0.54,0.95,9.68,0,0,0.65
5dpf,7.11,1.16,0,1.41,1.78,4.2,0.53,1.32,0.32
10dpf,64.6,0,0.57,0.8,0,2.29,0.57,1.15,0
