stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,24.44,0,2.44,0,5.51,5.6,0,1.57,1.57
3dpf,19.98,0,0.33,1.06,12.96,39.14,0,1.97,0.96
5dpf,6.27,0.43,1.16,3.8,3.8,50.83,0.52,5.9,0.8
10dpf,9.68,0,1.07,1.08,0.59,30.64,0,1.25,0
