stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,4.74,0,0,0,0,0,0,0
2dpf,20.36,0,0,0,5.01,1.96,0,1.49
3dpf,179.23,0,0,0,2.88,0.43,0,0
5dpf,3.34,1.72,1.2,1.53,7.29,1.05,2.21,4.97
10dpf,78.16,0,0,0,7.68,0,0,0
