stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,32.76
24hpf,0,0,2.99,0.9,0,0
2dpf,1.45,0,0,1.97,1.3,0
3dpf,1.11,0,0.41,8.98,0,0
5dpf,0,0.83,0,8.08,0,0.45
10dpf,0,0,0.6,1.05,0,0
