stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,8.75,0,0,11.89,0,162.82
12hpf,36.43,9.61,0,6.59,16.25,0,0,7.9,3.73,66.73
14hpf,22.76,11.65,2.54,7.19,0,5.5,0,0,2.47,582.28
16hpf,48.35,11.05,1.61,7.23,16.93,6.07,1.8,1.75,13.08,120.09
19hpf,63.98,4.33,0,5.12,20.45,3.47,16.31,2.35,0,986.07
24hpf,53.36,2.49,14.55,11.98,24.72,5.65,18.69,1.75,6.71,114.55
2dpf,520.37,5.7,54.57,98.59,139.16,298.43,85.37,6.59,97.01,685.9
3dpf,1050.1,29.81,34.85,52.75,36.73,448.72,20.92,0,22.23,426.44
5dpf,211.64,36.17,106.45,116.2,43.15,408.27,55.96,13.78,52.21,1009.51
10dpf,612.79,46.94,103.18,88.35,25.61,357.65,36.37,0,37.82,347.18
