stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,9.05,1.66,1.66,4.98,10.03,1.05,4.93,1.06
3dpf,0.91,0,0,0,0.32,0,0.62,2.23
5dpf,0,0.63,0,0,0,0,1.11,12.36
10dpf,2.61,0,0,0,0,0,0,7.27
