stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,1.85,0,0,0,0,0,0,0
19hpf,0,0,0,0,0,0,1.6,0,0
24hpf,0,0,0,0,0,0,5.46,0,0
2dpf,4.4,0,0.56,2.18,0.95,3.3,62.5,2.67,14.25
3dpf,1.89,0.52,0,0,0.33,2.74,0.67,0,20.24
5dpf,0.47,9.23,0,3.84,0.38,7.19,17.7,0,39.53
10dpf,2.07,5.63,1.19,2.15,0.87,1.34,20.62,0,32.35
