stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,77.47,873.85,0
12hpf,8.73,0,0,0,2.3,0,0,120.54,1124.82,2.2
14hpf,4.88,0,0,0,0,0,4.07,73.11,781.95,0
16hpf,17.25,0,0,1.79,49.68,0,0,129.1,1044.69,129.93
19hpf,0,0,0,0,60.67,9.41,0,60.73,307.69,118.67
24hpf,13.79,0,1.75,0,318.71,6.63,0,30.2,60.59,374.95
2dpf,424.95,0,1.04,5.18,404.76,518.03,4.93,15.23,213.42,850.94
3dpf,68.58,3.18,2.37,0,56.22,265.48,0.32,0,61.81,209.45
5dpf,307.36,0.99,7.62,2.58,23.99,509.32,0.49,0.93,129.4,565.73
10dpf,54.76,0.93,2.19,2.01,9.3,181.87,0,0,96.27,94.31
