stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.26,1.98,1.68,4.3,1.37,0.74,0.69
3dpf,39.85,0,0.5,3.78,0,0,0.76
5dpf,1,0,0,1.24,0.35,0,0
10dpf,28.07,0,0,5.32,1.34,0,0
