stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.46,0,0.49,1.44,1.97,0,3.72
3dpf,1.99,0,0.89,0.49,0,0,0.66
5dpf,0,0.32,0.34,0.5,0,0.57,0
10dpf,4.72,1.16,0.42,0.82,0,0,0
