stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,5.82
2dpf,14.66,0,0,1.52,1.53,0,0,0.85
3dpf,193.8,0.43,0,0,3.16,0.97,1.57,1.09
5dpf,8.96,0.63,1.27,1.09,7.07,0.29,1.06,5.91
10dpf,10.12,0.38,0,0,1.36,0,0,2.63
