stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.11,0.9,1.01,2.13,0.54,2.26
3dpf,24.47,0,0,1.03,0,0
5dpf,0,0,0,0.88,0,0.32
10dpf,16.78,2.22,0,0,0,0.83
