stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,13.45,0,0,0,0,0
2dpf,2.4,0,11.11,0.6,1.65,0.52,0,0
3dpf,0,0.52,1.07,0,1.64,0,0.29,0
5dpf,0.93,1.71,20.7,0,0.93,0,1.62,1.26
10dpf,0,1.6,10.23,0,0,0,0,0
